   99.000000000000000     
   2010.0000000000000     
          44
           8
   33.000000000000000     
   15.000000000000000     
   10.000000000000000     
   40.000000000000000     
   15.000000000000000     
   5.0000000000000000     
   77.000000000000000     
   435.00000000000000     
   165.00000000000000     
   120.00000000000000     
   65.000000000000000     
   23.000000000000000     
   18.000000000000000     
   550.00000000000000     
   78.000000000000000     
   627.00000000000000     
   9.0000000000000000     
   96.000000000000000     
   116.00000000000000     
   116.00000000000000     
   83.000000000000000     
   41.000000000000000     
   645.00000000000000     
   694.00000000000000     
   573.00000000000000     
   1.0000000000000000     
   181.00000000000000     
   106.00000000000000     
   52.000000000000000     
   117.00000000000000     
   52.000000000000000     
   1300.0000000000000     
   57.000000000000000     
   28.000000000000000     
   84.000000000000000     
   1.0000000000000000     
   54.000000000000000     
   19.000000000000000     
   88.000000000000000     
   41.000000000000000     
   238.00000000000000     
   66.000000000000000     
   44.000000000000000     
   42.000000000000000     
           1
   0.0000000000000000        0.0000000000000000     
           8
   4.3163527758257644E-002   6.0882868396379297E-002
   4.5297831757468598E-002   7.0792950989062450E-002
   2.5107141230313820E-002   7.1827316441866448E-002
   1.0373254451330062E-002   5.7777326286682820E-002
   1.2357922259131349E-002   4.1842184761853238E-002
   1.3210032867590080E-002   2.7949141028361123E-002
   4.9777197385061256E-002   3.7464013673966415E-002
   4.9717353846711922E-002   4.5747468116373022E-002
           5
   3.3571814119476122E-002  0.10929500938245734     
   1.9688831547170025E-002  0.10717024455377473     
   3.4516497088800911E-003   8.6896752043131284E-002
   3.7349418503324197E-002   8.1596379852146447E-002
   4.2637657861906875E-002   9.1294683693838155E-002
           5
  0.48626745585636760       0.17952752977330971     
  0.46316674410473335       0.17784906139767204     
  0.46431407695163146       0.14757568930549364     
  0.47957628039389610       0.14485092687759965     
  0.49710169634635520       0.15217119279957042     
           6
  0.50618682875865773       0.19189096897997365     
  0.47645462862951488       0.19071719499563144     
  0.46511593616619673       0.17499949060138092     
  0.46238307207582674       0.15363946310706353     
  0.48073394339276609       0.16001463769438753     
  0.49043417685484242       0.15642739355215141     
           4
  0.69694595626714129       0.17745456835868931     
  0.68627490204670527       0.18182671001338846     
  0.68344773620892829       0.14274218286280518     
  0.71806521964346504       0.15698865254240779     
           6
  0.72096503893014019       0.17011136045470823     
  0.71645407660854077       0.17943156333954852     
  0.70218988320075237       0.17739895399856490     
  0.68584837150891320       0.15523563707949670     
  0.69479918384879391       0.13986160810172615     
  0.71414574276141018       0.14854044581554801     
           4
  0.64909823446230319       0.14353338562290208     
  0.63083976663174934       0.12297863770308613     
  0.64589569891580279       0.11052430380889519     
  0.66900999719198440       0.11008017128068895     
           4
   2.7931952776249266E-002 -0.20138401211610826     
   8.5883302247477811E-003 -0.20680569236880211     
   1.3711945462297533E-002 -0.24438342685007608     
   3.3883993352510085E-002 -0.23608474482897790     
           8
   1.8271132330885127E-002   2.9825817418367796E-002
   2.3662848093675207E-003   1.7689267761871817E-002
   8.2678782371891218E-003   1.0914323327091432E-002
   4.6115894704886855E-003   3.3226595037208111E-003
   1.2567587189816324E-002   3.1706030663902068E-004
   1.9015031307495548E-002  -5.1038348029047685E-003
   3.0143918255693406E-002  -1.2423374651518207E-002
   4.6534157139008464E-002  -9.9889889732261011E-004
           6
